rating,title,text,asin,parent_asin
2.0,Not as pictured here,hang really really low,B08XXNSN1D,B08XXW5NCF
2.0,Poor mailing,one card receive mail card fold half crease middle make hard read,B01LWOSLBG,B08V9KDHVY
2.0,Not worth it!!,use two day half name go rest letter start chip away worth purchase,B07RD414P4,B07RD414P4
2.0,Cheap,mean ya get ya pay right ring suppose rise gold look like paint engraving legible though paint lettering make stand wear within day insert say purchase paint pen redo comfortable round inner edge harsh square edge annoy finger definite plus,B015YI5I40,B015YI5I40
2.0,Product does not match the photos on the site,ring send quickly package nicely however expect still give daughter valentine day expect look like example photo site text barely legible disappointed,B074R7BSN2,B074R7BSN2
2.0,Latch won’t stay together,actual collar nice engrave part look great however latch stay together constantly loose house would recommend product,B095VCFNTH,B095VCFNTH
2.0,Was sent to my son for St. Patrick's day but text was in German.  Disappointing.,german expect gift son st patrick day,B07C3K4SC4,B0BMQTD14T
2.0,Not a tight fit,top flop ipod convenient,B083Q2N1KQ,B083Q2N1KQ
2.0,Smells awful,bag smell bad put back porch two day air help return smell,B077H9QGG4,B077H9QGG4
2.0,Be careful this is a tiny piece!!,picture amazon give misconception pretty decent size actually tiny piece girl appreciate,B07MWDK8PV,B0BPR4PFZ5
2.0,Funny Holiday cloth,cute worth price material good quality skin dry material stick finger,B099MN15J4,B0BMZ4GF1Q
2.0,Meh,wear month straight wire start rust discolor worldnt recommend unless know redue wiring,B076PMTRCG,B0B3DDKNRT
2.0,didn't like the scent,admit try original one smell artifical sure would recommend good scent opinion,B08MTB8PVV,B08MTB8PVV
2.0,Fell apart right away,string come bead fall wear one week,B07NP52Y1F,B07NP52Y1F
2.0,Not absorbent enough to dry hands,weird material absorb well,B08KSMQ16G,B0BMZ3B3KS
2.0,Don’t bother.,picture earring look flat surround hammered silver lovely translucence however irl earring tiny opaque white gumdrop shape cylinder surround fold foil post mm way small ear give daughter way could use impressed either,B01FUGROEI,B01FUGROEI
2.0,These were beautiful but very small.,lot hair really could use beautiful though,B01MYEGUCR,B01MYEGUCR
2.0,Saved for our anniversary 30 days from purchasing. IT DOES NOT WORK.,save anniversary day purchase work embarrassing lame,B07YNT8YXV,B07YNT8YXV
2.0,Two Stars,wish well quality stretch week,B017QJ6KBU,B017QJ6KBU
2.0,"They shipped pretty fast, but the ""rose gold"" isn't really rose ...",buy daughter name ship pretty fast rise gold really rise gold gold fan,B015YI5I40,B015YI5I40
2.0,Not impressed,buy product name frey freshener contain cedarwood oakmoss amber absolutely love smell find product purchase hope smell similar good smell impressed lack fragrance create even little room actually end pour diffuser add oil create great smell basically rate low due create much fragrance especially price like smell,B07RK4S3S4,B09J3FPTDV
2.0,It broke!,disengage cord 2nd time wear glue together,B08GPJ1MSN,B08GPJ1MSN
2.0,Two Stars,thin band anticipate suitable husband wear though,B076HRRQLB,B076HRRQLB
2.0,Not quite like the picture,quite nice picture earring slightly different shape size pair look like matching set also sit pretty high far earlobe lay flat turn never really sit quite right would pay quite much picture display well wear twice sure,B01AMSQBSE,B096YQSJPH
2.0,Great throw - lasts 5 minutes though :(,love description highly scented yeah til burn love scent wax melt put burner get strong scent five minute smell like wax right point buy lot wax melt buy brand,B077Q38WWX,B077Q38WWX
2.0,Looks cheap,look anything like photo cheap look expect last long,B075DVLM7Z,B075DVLM7Z
2.0,Not as pretty as picture....,big bulky ring cut onto finger try take look like picture,B074TCR388,B074TCR388
2.0,I was expecting a proper sign and it was literally just a large photo print out,,B07YQD28T8,B07YQD28T8
2.0,"DISAPPOINTED- Size Matters....  At Best the 24"", is actually 22.75"" W x 9.0 H....",description say w never disclose height beautiful gift deeply disappointed sizing,B09TJNL15Z,B09TJNL15Z
2.0,Love the color,love bracelet much color pattern first wear completely break pulley system tighten rip apart,B084RGG2M4,B093C5D76P
2.0,Disappointed,image orb match multiple image research moon phase date request wish able see orb would look like order sure whether send back,B07CZYGF9T,B07CZYGF9T
2.0,The size it tooo small,buy husky order large product come look cute actual product really small,B096G34R6P,B09GK2JJDZ
2.0,Expensive for the quality. Easy broken.,flimsy easily break,B08X7HRZVY,B08X7HRZVY
2.0,Had high hopes.,product nice looking however really expect copy paste type print give artist song title print obviously cut paste common sense punctuation would great pretty much ruin,B085X2RXMD,B085X2RXMD
2.0,Not the quality expected for the price!,expect well quality product price dark stone chain high quality silver either,B079J287RB,B074SZ8D1M
2.0,"You'll still Feel stressed, but smell nice.",unfortunately relieve stress fragrant,B07QCJGXKK,B07QCJGXKK
2.0,Very flimsy,earring look much like photo would like look cheap flimsy would want receive gift however lightweight,B082XHRSP2,B0B1F6282Y
2.0,Teeth broke easily,one tooth already break within couple day bum,B077GYDQH3,B0BZ4ZVMCL
2.0,Great looking cheap material,really nice looking necklace make cheap material though glue cheap metal buy expect stay together month,B07QP9GPNF,B07QP9GPNF
2.0,Chain is too fragile,fragile chain love necklace tell would wear everyday however second day wear chain get tangle baby hair back neck break never pull hard anything like though know fragile also first receive package knot chain coil around anything leave free flow tangle overall love heart charm engrave letter chain fragile,B01CZKFNR2,B01CZKFNR2
2.0,Not really worth the hassle,care look arm length away decent product issue soon open package see bend shape insert already little let metal malleable usually indicator go great quality2 difficult get first time nose hole bleed little bit3 feel like specific nostril type easy install look believable work look close really line nicely nostril shape warrant discomfort put in4 completely twist ring shape get need angle get 1st place5 afraid get catch something rip nose ring wipe face sleeve hot really think get catch luckily close reflection able take way risky wear around easy get catch thing conclusion worth aesthetic honest might get second nose pierce press look worth hassle risk,B09Q1Z9GFM,B0C6FBKC3R
2.0,Smelly!!,item smell like strong disgusting cigarette smoke smell permeate throughout whole car,B01KGGK0Z2,B01KGGK0Z2
2.0,It’s GOLD FILLED and NOT 24k but 14k!!!,gold fill mean fill gold mean gold fill another metal carat gold like say necklace get actually say carat gold fill charm say anything know also much small look picture cute could big cheap also description dishonest like,B07226KPGY,B07226KPGY
2.0,DISAPPOINTED,excited receive product also purchase another one mom unfortunately product meet expectation follow instruction indicate bag unfortunately could smell anything,B07NZWYD7T,B07NZWYD7T
2.0,Needs to read..DOES NOT INCLUDE JARS!,say jars lids light jar include state lid light really disappointed,B07R114HCF,B07R114HCF
2.0,Great bracelet they just need to be carefully inspect for errors.,stretchy thread use thick great bracelet pop seller lead buy round crystal appear genuine draw back one crystal gold divider diamond shape insert incorrectly want ruin bracelet pry open fix leave return wear every day update diamond stone one divider fall sad since bracelet four month really fond,B07FR7WRSB,B07FR7WRSB
2.0,"Waaaaaay overpriced, buy a frame!",print thin paper seem like normal size piece paper frame obviously include purchase one print clear blur,B015X4Y9WM,B015X4Y9WM
2.0,If I would’ve seen this in store I wouldn’t buy,want awkward piece jewelry put would see mall price would spend money something would get cent wishcom wish jewelry piece disappointed dissatisfied,B08YXK6Q2D,B08YXLLM7R
2.0,Disappointed,ring totally tarnish,B075S8QZDF,B075S8QZDF
2.0,Wouldn't recommend,unfinished end appear cheap let face high expectation string bracelet return,B08K389MXW,B0965BVZLG
2.0,So disappointed. Color is pretty,disappoint color pretty style beautiful vinyl thin feel like glue strong letter spot stay even tester little start bubble hour preppe wall apply direction describe vinyl letter throughout house different vendor right away could tell quality decal different rest try order something similar somewhere else chalk learning lesson,B018OJP0OO,B018OJP0OO
2.0,Could be better,buy two good thing first one transfer take cover sheet adhesive side really hard time get number stick even clean dry surface beforehand like advise howto sheet shipping rather quick also come little heart suppose use test surface use stick assume whole sheet address would work sure would purchase waste whole label sheet pay separately,B07K7T1G72,B07K7T1G72
2.0,Beautiful Crystal necklace except rope broke,hi guy buy necklace day really love crystal necklace couple day around neck rope chain hang broke wear,B08GPJ1MSN,B08GPJ1MSN
2.0,Bad smell,beautiful bag smell try air week still could stand room sad return,B0768W7G38,B0768W7G38
2.0,Super scratchy on skin.,color vibrant expect bit bad really scratchy skin,B08G1LJCL4,B093C5D76P
2.0,Looks great but does not stick well,color great size accurate look picture concern month begin peel stick back temporary transparent wall orange peel texture completely flat surface cute buy fact look new one make different material hope stick well,B07QFG5KZV,B07QFG5KZV
2.0,Decal Falling off after a month of use.,get cup daughter christmas hand wash decal already fall disappointing really like cup,B07W3PB7DX,B07W3PB7DX
2.0,I could not get them to stay closed,would stay closed,B01CO95AY0,B01CO95AY0
2.0,Good,good much expensive easy use,B09XFB12C5,B09V54SYD6
2.0,Not what I expected,definitely think top coat cup let one many wash letter go,B09GWBHQ5K,B09GWBHQ5K
2.0,Meh..,quality ok picture nothing special huge crease guess pack properly,B08N1LXS7D,B08N1LXS7D
2.0,Golf ball fell out had to be glued back on,give dad father day golf ball long attach need glue well minor crack glass,B07PC4ZTGB,B07PC4ZTGB
2.0,"Questionable ""silver""",first look cute use turn green,B01B6DF5WW,B01B6DF5WW
2.0,Very small wrighting.,writing small,B016061P06,B016061P06
2.0,small,care entirely small name plate really thin small,B01N5SVHUU,B01N5SVHUU
2.0,This is just a piece of laminated paper,impressed cheap,B01BIBGPPI,B01BIBGPPI
2.0,"Bought as a gag gift for Valentines Day, it’s exactly what I needed",buy gag gift boyfriend valentine day love able write name customize think cute funny get good laugh update wear run wash waist band rip definitely sad least get laugh,B08TRPXHLT,B08TRPXHLT
2.0,Chain was broken,chain break take box also place box tangle sure could come unknotte chain seem cheap sure stone real really light color would pretty necklace bad price well chain break,B09MQ36GJW,B099419MFJ
